priority,pair_id,english_page,spanish_page,page_name,placement,current_asset,requested_filename,shot_brief_en,shot_brief_es,recommended_dimensions,crop_guidance,delivery_format,target_web_weight,rights_requirement,status
Medium,CAT028,/choco-andino-itinerary-two-days/,/es/itinerario-choco-andino-dos-dias/,Two-Day Chocó Andino Itinerary,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat028-card-06.jpg,Rural road connecting a confirmed regional base and visits,Vía rural entre una base confirmada y las visitas,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT029,/best-time-to-visit-choco-andino/,/es/mejor-epoca-para-visitar-choco-andino/,Best Time to Visit the Chocó Andino,hero,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat029-hero.jpg,Cloud and mist moving across forested Chocó Andino mountains,Nubes y neblina sobre montañas boscosas del Chocó Andino,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT029,/best-time-to-visit-choco-andino/,/es/mejor-epoca-para-visitar-choco-andino/,Best Time to Visit the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat029-card-01.jpg,Low cloud over layered forest slopes,Nubes bajas sobre laderas boscosas,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT029,/best-time-to-visit-choco-andino/,/es/mejor-epoca-para-visitar-choco-andino/,Best Time to Visit the Chocó Andino,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat029-card-02.jpg,Broad forested territory at different elevations,Territorio boscoso amplio a distintas elevaciones,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT029,/best-time-to-visit-choco-andino/,/es/mejor-epoca-para-visitar-choco-andino/,Best Time to Visit the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat029-card-03.jpg,Rural road through green mountain landscape,Vía rural en un paisaje verde de montaña,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT029,/best-time-to-visit-choco-andino/,/es/mejor-epoca-para-visitar-choco-andino/,Best Time to Visit the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat029-card-04.jpg,Binoculars prepared for forest observation,Binoculares preparados para observación en bosque,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT029,/best-time-to-visit-choco-andino/,/es/mejor-epoca-para-visitar-choco-andino/,Best Time to Visit the Chocó Andino,content_card,/assets/images/pages/home/cacao-processing.jpg,assets/images/pages/replacements/cat029-card-05.jpg,Cacao beans drying as part of an active producer process,Cacao secándose como parte de un proceso activo,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT029,/best-time-to-visit-choco-andino/,/es/mejor-epoca-para-visitar-choco-andino/,Best Time to Visit the Chocó Andino,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat029-card-06.jpg,Green forest landscape suitable for a flexible route,Paisaje de bosque apto para una ruta flexible,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT030,/family-tours-choco-andino/,/es/tours-familiares-choco-andino/,Family Tours in the Chocó Andino,hero,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat030-hero.jpg,Layered green forest landscape of the Chocó Andino,Paisaje de bosque verde en el Chocó Andino,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT030,/family-tours-choco-andino/,/es/tours-familiares-choco-andino/,Family Tours in the Chocó Andino,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat030-card-01.jpg,Cloud forest landscape for a managed nature visit,Paisaje de bosque nublado para una visita de naturaleza,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT030,/family-tours-choco-andino/,/es/tours-familiares-choco-andino/,Family Tours in the Chocó Andino,content_card,/assets/images/pages/home/cacao-pod.jpg,assets/images/pages/replacements/cat030-card-02.jpg,Open cacao pod used to explain chocolate origins,Mazorca abierta para explicar el origen del chocolate,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT030,/family-tours-choco-andino/,/es/tours-familiares-choco-andino/,Family Tours in the Chocó Andino,content_card,/assets/images/pages/home/cacao-processing.jpg,assets/images/pages/replacements/cat030-card-03.jpg,Cacao processing area during a producer visit,Área de procesamiento durante una visita a productores,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT030,/family-tours-choco-andino/,/es/tours-familiares-choco-andino/,Family Tours in the Chocó Andino,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat030-card-04.jpg,Forest and water scenery in the Chocó Andino,Bosque y agua en el Chocó Andino,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
Medium,CAT030,/family-tours-choco-andino/,/es/tours-familiares-choco-andino/,Family Tours in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat030-card-05.jpg,Rural mountain road used for a flexible family transfer,Vía rural usada para un traslado familiar flexible,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
Medium,CAT030,/family-tours-choco-andino/,/es/tours-familiares-choco-andino/,Family Tours in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat030-card-06.jpg,Binoculars for a patient family wildlife introduction,Binoculares para una introducción familiar a la fauna,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT031,/birdwatching-choco-andino/,/es/avistamiento-de-aves-choco-andino/,Birdwatching in the Chocó Andino,hero,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat031-hero.jpg,Binoculars used for cloud forest birdwatching in the Chocó Andino,Binoculares usados para observar aves en el bosque nublado,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT031,/birdwatching-choco-andino/,/es/avistamiento-de-aves-choco-andino/,Birdwatching in the Chocó Andino,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat031-card-01.jpg,Wide forest landscape in the biosphere reserve,Paisaje forestal amplio de la reserva,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT031,/birdwatching-choco-andino/,/es/avistamiento-de-aves-choco-andino/,Birdwatching in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat031-card-02.jpg,Binoculars representing target-species planning,Binoculares para planificar especies objetivo,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT031,/birdwatching-choco-andino/,/es/avistamiento-de-aves-choco-andino/,Birdwatching in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat031-card-03.jpg,Mist and changing light in cloud forest,Neblina y luz cambiante en el bosque,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT031,/birdwatching-choco-andino/,/es/avistamiento-de-aves-choco-andino/,Birdwatching in the Chocó Andino,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat031-card-04.jpg,Rural road connecting birding habitats,Vía rural entre hábitats de aves,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT031,/birdwatching-choco-andino/,/es/avistamiento-de-aves-choco-andino/,Birdwatching in the Chocó Andino,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat031-card-05.jpg,Forest light for patient bird photography,Luz de bosque para fotografía paciente,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT031,/birdwatching-choco-andino/,/es/avistamiento-de-aves-choco-andino/,Birdwatching in the Chocó Andino,content_card,/assets/images/pages/home/coffee-cherries.jpg,assets/images/pages/replacements/cat031-card-06.jpg,Productive landscape as part of wider regional travel,Paisaje productivo dentro del viaje regional,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT032,/mindo-adventure-and-activities/,/es/aventura-y-actividades-en-mindo/,Mindo Adventure and Activities,hero,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat032-hero.jpg,Forest water landscape representing Mindo nature and adventure activities,Bosque y agua que representan actividades de naturaleza y aventura en Mindo,1800x1350 minimum,4:3 source; keep subject inside center square safe area,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",400 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT032,/mindo-adventure-and-activities/,/es/aventura-y-actividades-en-mindo/,Mindo Adventure and Activities,content_card,/assets/cta_park_page_03.jpg,assets/images/pages/replacements/cat032-card-01.jpg,Water and forest scenery for waterfall planning,Agua y bosque para planificar cascadas,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT032,/mindo-adventure-and-activities/,/es/aventura-y-actividades-en-mindo/,Mindo Adventure and Activities,content_card,/assets/images/pages/placeholders/placeholder-tour.jpg,assets/images/pages/replacements/cat032-card-02.jpg,Forest route representing canopy adventure logistics,Ruta de bosque para logística de canopy,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT032,/mindo-adventure-and-activities/,/es/aventura-y-actividades-en-mindo/,Mindo Adventure and Activities,content_card,/assets/images/pages/placeholders/placeholder-clouds.jpg,assets/images/pages/replacements/cat032-card-03.jpg,Cloud forest weather relevant to river activities,Clima de bosque relevante para actividades de río,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
High,CAT032,/mindo-adventure-and-activities/,/es/aventura-y-actividades-en-mindo/,Mindo Adventure and Activities,content_card,/assets/cat_park_page_02.jpg,assets/images/pages/replacements/cat032-card-04.jpg,Steep green landscape representing active canyon routes,Paisaje verde empinado para rutas activas,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT032,/mindo-adventure-and-activities/,/es/aventura-y-actividades-en-mindo/,Mindo Adventure and Activities,content_card,/assets/images/pages/home/cacao-pod.jpg,assets/images/pages/replacements/cat032-card-05.jpg,Cacao pod for a calmer Mindo activity,Mazorca de cacao para una actividad tranquila,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_for_unique_page_imagery
High,CAT032,/mindo-adventure-and-activities/,/es/aventura-y-actividades-en-mindo/,Mindo Adventure and Activities,content_card,/assets/images/pages/placeholders/placeholder-gallery.jpg,assets/images/pages/replacements/cat032-card-06.jpg,Binoculars marking the specialist birding boundary,Binoculares que marcan el límite especialista,1600x900 minimum,16:9 landscape; keep subject away from edges,"High-quality JPG, TIFF or PNG original; site copy will be optimized to WebP",250 KB or less,Owned or licensed for commercial web use; identifiable people require permission,replace_now_placeholder
