pair_id,review_order,build_phase,priority,decision,page_type,topic_cluster,cluster_role,language,page_path,page_url,counterpart_path,counterpart_url,canonical_url,hreflang_en_url,hreflang_es_url,hreflang_x_default_url,page_name,title_tag,meta_description,h1,primary_keyword,counterpart_primary_keyword,secondary_keywords,search_intent,audience_segment,funnel_stage,content_goal,conversion_goal,product_codes,product_truth_status,primary_cta,secondary_cta,required_internal_links,sister_site_target,schema_types,css_cluster,analytics_page_type,analytics_events,primary_entity,supporting_entities,answer_first_question,faq_topics,geo_entities,image_direction,source_basis,cannibalization_guard,content_min_words,content_max_words,sitemap_include,sitemap_priority,sitemap_changefreq,indexability,build_status,human_review_required,qa_requirements,implementation_notes
CAT024,24,phase_2,Medium,create,nature_guide,cloud_forest_waterfalls,support,en,/cloud-forest-waterfalls-choco-andino/,https://chocoandinotours.com/cloud-forest-waterfalls-choco-andino/,/es/bosque-nublado-y-cascadas-choco-andino/,https://chocoandinotours.com/es/bosque-nublado-y-cascadas-choco-andino/,https://chocoandinotours.com/cloud-forest-waterfalls-choco-andino/,https://chocoandinotours.com/cloud-forest-waterfalls-choco-andino/,https://chocoandinotours.com/es/bosque-nublado-y-cascadas-choco-andino/,https://chocoandinotours.com/cloud-forest-waterfalls-choco-andino/,Cloud Forest and Waterfalls of the Chocó Andino,Chocó Andino Cloud Forest and Waterfalls | Guide,"Compare cloud forest landscapes and waterfall areas across the Chocó Andino, then confirm current access, weather and route conditions.",Cloud Forest and Waterfalls of the Chocó Andino,Chocó Andino cloud forest waterfalls,bosque nublado y cascadas Chocó Andino,Chocó Andino Ecuador | northwest Quito | local guided experience,informational_commercial,independent_travelers_couples_families_small_groups,middle,Answer the core planning question for Cloud Forest and Waterfalls of the Chocó Andino and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,routes_require_confirmation,Explore nature routes,Compare Mindo waterfalls,/choco-andino-biosphere-reserve/ | /mindo-and-choco-andino/ | /tours/,https://mindotours.com/ | https://mindobirdwatching.com/,Article | FAQPage | WebPage | BreadcrumbList,guide,nature_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Cloud Forest and Waterfalls of the Chocó Andino,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador,What should a traveler know before choosing Cloud Forest and Waterfalls of the Chocó Andino?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",Quito Turismo ecotourism evidence; MBW GSC waterfall and cloud-forest demand,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Keep Mindo waterfall transaction intent on MindoTours; this page owns regional landscape context.
CAT024,24,phase_2,Medium,create,nature_guide,cloud_forest_waterfalls,support,es,/es/bosque-nublado-y-cascadas-choco-andino/,https://chocoandinotours.com/es/bosque-nublado-y-cascadas-choco-andino/,/cloud-forest-waterfalls-choco-andino/,https://chocoandinotours.com/cloud-forest-waterfalls-choco-andino/,https://chocoandinotours.com/es/bosque-nublado-y-cascadas-choco-andino/,https://chocoandinotours.com/cloud-forest-waterfalls-choco-andino/,https://chocoandinotours.com/es/bosque-nublado-y-cascadas-choco-andino/,https://chocoandinotours.com/cloud-forest-waterfalls-choco-andino/,Bosque Nublado y Cascadas del Chocó Andino,Bosque Nublado y Cascadas del Chocó Andino | Guía,"Compara paisajes de bosque nublado y zonas de cascadas, y confirma acceso, clima y condiciones de ruta antes de viajar.",Bosque Nublado y Cascadas del Chocó Andino,bosque nublado y cascadas Chocó Andino,Chocó Andino cloud forest waterfalls,Chocó Andino Ecuador | noroccidente de Quito | experiencia guiada local,informational_commercial,independent_travelers_couples_families_small_groups,middle,Responder la pregunta principal sobre Bosque Nublado y Cascadas del Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,routes_require_confirmation,Explorar rutas de naturaleza,Comparar cascadas de Mindo,/es/reserva-de-biosfera-choco-andino/ | /es/mindo-y-choco-andino/ | /es/tours/,https://mindotours.com/ | https://mindobirdwatching.com/,Article | FAQPage | WebPage | BreadcrumbList,guide,nature_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Bosque Nublado y Cascadas del Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador,¿Qué debe saber un viajero antes de elegir Bosque Nublado y Cascadas del Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",Quito Turismo ecotourism evidence; MBW GSC waterfall and cloud-forest demand,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Keep Mindo waterfall transaction intent on MindoTours; this page owns regional landscape context.
CAT025,25,phase_2,Medium,create,experience_hub,local_producers,support,en,/local-farms-and-producers-choco-andino/,https://chocoandinotours.com/local-farms-and-producers-choco-andino/,/es/fincas-y-productores-choco-andino/,https://chocoandinotours.com/es/fincas-y-productores-choco-andino/,https://chocoandinotours.com/local-farms-and-producers-choco-andino/,https://chocoandinotours.com/local-farms-and-producers-choco-andino/,https://chocoandinotours.com/es/fincas-y-productores-choco-andino/,https://chocoandinotours.com/local-farms-and-producers-choco-andino/,Local Farms and Producers in the Chocó Andino,Local Farms and Producers in the Chocó Andino,"Discover how cacao, coffee, fruit, sugarcane and other rural production shape the Chocó Andino, with visits offered only by confirmed partners.",Local Farms and Producers in the Chocó Andino,Chocó Andino farms and producers,fincas y productores Chocó Andino,Chocó Andino Ecuador | northwest Quito | local guided experience,informational_commercial,culture_food_travelers,middle,Answer the core planning question for Local Farms and Producers in the Chocó Andino and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,provider_directory_requires_confirmation,Explore producer visits,Ask what can be visited,/experiences/cacao-chocolate-choco-andino/ | /experiences/coffee-farms-choco-andino/ | /responsible-travel-choco-andino/,,CollectionPage | ItemList | WebPage | BreadcrumbList,guide,experience_hub,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Local Farms and Producers in the Chocó Andino,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador,What should a traveler know before choosing Local Farms and Producers in the Chocó Andino?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",UNESCO agriculture profile; Quito Turismo producer evidence,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,1100,1700,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Build as a curated—not open—directory; require permission and current visitor status.
CAT025,25,phase_2,Medium,create,experience_hub,local_producers,support,es,/es/fincas-y-productores-choco-andino/,https://chocoandinotours.com/es/fincas-y-productores-choco-andino/,/local-farms-and-producers-choco-andino/,https://chocoandinotours.com/local-farms-and-producers-choco-andino/,https://chocoandinotours.com/es/fincas-y-productores-choco-andino/,https://chocoandinotours.com/local-farms-and-producers-choco-andino/,https://chocoandinotours.com/es/fincas-y-productores-choco-andino/,https://chocoandinotours.com/local-farms-and-producers-choco-andino/,Fincas y Productores del Chocó Andino,Fincas y Productores del Chocó Andino,"Descubre cómo cacao, café, frutas, caña y otras actividades rurales forman el Chocó Andino, con visitas solo de aliados confirmados.",Fincas y Productores del Chocó Andino,fincas y productores Chocó Andino,Chocó Andino farms and producers,Chocó Andino Ecuador | noroccidente de Quito | experiencia guiada local,informational_commercial,culture_food_travelers,middle,Responder la pregunta principal sobre Fincas y Productores del Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,provider_directory_requires_confirmation,Explorar visitas a productores,Consultar qué se puede visitar,/es/experiencias/cacao-y-chocolate-choco-andino/ | /es/experiencias/fincas-de-cafe-choco-andino/ | /es/viaje-responsable-choco-andino/,,CollectionPage | ItemList | WebPage | BreadcrumbList,guide,experience_hub,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Fincas y Productores del Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador,¿Qué debe saber un viajero antes de elegir Fincas y Productores del Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",UNESCO agriculture profile; Quito Turismo producer evidence,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,1100,1700,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Build as a curated—not open—directory; require permission and current visitor status.
CAT026,26,phase_1,High,create,transport_page,transport,commercial,en,/quito-to-choco-andino-transport/,https://chocoandinotours.com/quito-to-choco-andino-transport/,/es/transporte-quito-choco-andino/,https://chocoandinotours.com/es/transporte-quito-choco-andino/,https://chocoandinotours.com/quito-to-choco-andino-transport/,https://chocoandinotours.com/quito-to-choco-andino-transport/,https://chocoandinotours.com/es/transporte-quito-choco-andino/,https://chocoandinotours.com/quito-to-choco-andino-transport/,Quito to the Chocó Andino Transport,Quito to the Chocó Andino | Transport and Route Planning,"Plan private transport or a guided route from Quito into the Chocó Andino, with timing based on the exact community and road conditions.",Quito to the Chocó Andino Transport,Quito to Chocó Andino transport,transporte Quito Chocó Andino,Quito private transfer | Chocó Andino day trip,transactional,independent_travelers_couples_families_small_groups,bottom,Answer the core planning question for Quito to the Chocó Andino Transport and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,service_scope_needs_confirmation,Request transport,Plan a day trip,/choco-andino-day-trip-from-quito/ | /choco-andino-travel-guide/ | /book-tour/,,Service | FAQPage | WebPage | BreadcrumbList,guide,transport_page,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Quito to the Chocó Andino Transport,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador,What should a traveler know before choosing Quito to the Chocó Andino Transport?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",Sister-site transport workflow; regional geography evidence,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.8,monthly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,No blanket travel-time claim; the biosphere spans a large elevation and road range.
CAT026,26,phase_1,High,create,transport_page,transport,commercial,es,/es/transporte-quito-choco-andino/,https://chocoandinotours.com/es/transporte-quito-choco-andino/,/quito-to-choco-andino-transport/,https://chocoandinotours.com/quito-to-choco-andino-transport/,https://chocoandinotours.com/es/transporte-quito-choco-andino/,https://chocoandinotours.com/quito-to-choco-andino-transport/,https://chocoandinotours.com/es/transporte-quito-choco-andino/,https://chocoandinotours.com/quito-to-choco-andino-transport/,Transporte de Quito al Chocó Andino,De Quito al Chocó Andino | Transporte y Ruta,"Planifica transporte privado o una ruta guiada desde Quito, con tiempos según la comunidad exacta y las condiciones viales.",Transporte de Quito al Chocó Andino,transporte Quito Chocó Andino,Quito to Chocó Andino transport,transporte privado Quito | excursión Chocó Andino,transactional,independent_travelers_couples_families_small_groups,bottom,Responder la pregunta principal sobre Transporte de Quito al Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,service_scope_needs_confirmation,Solicitar transporte,Planificar una excursión,/es/excursion-choco-andino-desde-quito/ | /es/guia-de-viaje-choco-andino/ | /es/reservar-tour/,,Service | FAQPage | WebPage | BreadcrumbList,guide,transport_page,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Transporte de Quito al Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador,¿Qué debe saber un viajero antes de elegir Transporte de Quito al Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",Sister-site transport workflow; regional geography evidence,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.8,monthly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,No blanket travel-time claim; the biosphere spans a large elevation and road range.
CAT027,27,phase_2,Medium,create,itinerary,travel_planning,support,en,/choco-andino-itinerary-one-day/,https://chocoandinotours.com/choco-andino-itinerary-one-day/,/es/itinerario-choco-andino-un-dia/,https://chocoandinotours.com/es/itinerario-choco-andino-un-dia/,https://chocoandinotours.com/choco-andino-itinerary-one-day/,https://chocoandinotours.com/choco-andino-itinerary-one-day/,https://chocoandinotours.com/es/itinerario-choco-andino-un-dia/,https://chocoandinotours.com/choco-andino-itinerary-one-day/,One-Day Chocó Andino Itinerary,One Day in the Chocó Andino | Practical Itinerary,"Build a realistic one-day Chocó Andino route from Quito around one geographic area, with culture, producers or nature—not every stop at once.",One-Day Chocó Andino Itinerary,one day Chocó Andino itinerary,itinerario Chocó Andino un día,Chocó Andino from Quito | northwest Quito travel,informational_commercial,independent_travelers_couples_families_small_groups,middle_bottom,Answer the core planning question for One-Day Chocó Andino Itinerary and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,custom_route_needs_confirmation,Plan a one-day route,Request a custom day,/choco-andino-biosphere-reserve/ | /things-to-do-in-choco-andino/ | /quito-to-choco-andino-transport/ | /book-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,itinerary,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,One-Day Chocó Andino Itinerary,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador,What should a traveler know before choosing One-Day Chocó Andino Itinerary?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",Regional geography; MindoTours itinerary structure,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,"Present route archetypes, not fixed guaranteed schedules."
CAT027,27,phase_2,Medium,create,itinerary,travel_planning,support,es,/es/itinerario-choco-andino-un-dia/,https://chocoandinotours.com/es/itinerario-choco-andino-un-dia/,/choco-andino-itinerary-one-day/,https://chocoandinotours.com/choco-andino-itinerary-one-day/,https://chocoandinotours.com/es/itinerario-choco-andino-un-dia/,https://chocoandinotours.com/choco-andino-itinerary-one-day/,https://chocoandinotours.com/es/itinerario-choco-andino-un-dia/,https://chocoandinotours.com/choco-andino-itinerary-one-day/,Itinerario de Un Día en el Chocó Andino,Un Día en el Chocó Andino | Itinerario Práctico,"Arma una ruta realista desde Quito alrededor de una sola zona, con cultura, productores o naturaleza, sin intentar incluirlo todo.",Itinerario de Un Día en el Chocó Andino,itinerario Chocó Andino un día,one day Chocó Andino itinerary,Chocó Andino desde Quito | turismo noroccidente de Quito,informational_commercial,independent_travelers_couples_families_small_groups,middle_bottom,Responder la pregunta principal sobre Itinerario de Un Día en el Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,custom_route_needs_confirmation,Planificar una ruta de un día,Solicitar un día a medida,/es/reserva-de-biosfera-choco-andino/ | /es/que-hacer-en-el-choco-andino/ | /es/transporte-quito-choco-andino/ | /es/reservar-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,itinerary,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Itinerario de Un Día en el Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador,¿Qué debe saber un viajero antes de elegir Itinerario de Un Día en el Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",Regional geography; MindoTours itinerary structure,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,"Present route archetypes, not fixed guaranteed schedules."
CAT028,28,phase_2,Medium,create,itinerary,travel_planning,support,en,/choco-andino-itinerary-two-days/,https://chocoandinotours.com/choco-andino-itinerary-two-days/,/es/itinerario-choco-andino-dos-dias/,https://chocoandinotours.com/es/itinerario-choco-andino-dos-dias/,https://chocoandinotours.com/choco-andino-itinerary-two-days/,https://chocoandinotours.com/choco-andino-itinerary-two-days/,https://chocoandinotours.com/es/itinerario-choco-andino-dos-dias/,https://chocoandinotours.com/choco-andino-itinerary-two-days/,Two-Day Chocó Andino Itinerary,Two Days in the Chocó Andino | Practical Itinerary,"Use two days to combine Mindo or Nanegalito with a deeper cultural, cacao, coffee or community route in the Chocó Andino.",Two-Day Chocó Andino Itinerary,two day Chocó Andino itinerary,itinerario Chocó Andino dos días,Chocó Andino from Quito | northwest Quito travel,informational_commercial,independent_travelers_couples_families_small_groups,middle_bottom,Answer the core planning question for Two-Day Chocó Andino Itinerary and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,custom_route_needs_confirmation,Plan a two-day route,Request a custom itinerary,/choco-andino-biosphere-reserve/ | /things-to-do-in-choco-andino/ | /quito-to-choco-andino-transport/ | /book-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,itinerary,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Two-Day Chocó Andino Itinerary,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador,What should a traveler know before choosing Two-Day Chocó Andino Itinerary?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",Regional geography; MindoTours itinerary structure,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Lodging and provider references require current confirmation.
CAT028,28,phase_2,Medium,create,itinerary,travel_planning,support,es,/es/itinerario-choco-andino-dos-dias/,https://chocoandinotours.com/es/itinerario-choco-andino-dos-dias/,/choco-andino-itinerary-two-days/,https://chocoandinotours.com/choco-andino-itinerary-two-days/,https://chocoandinotours.com/es/itinerario-choco-andino-dos-dias/,https://chocoandinotours.com/choco-andino-itinerary-two-days/,https://chocoandinotours.com/es/itinerario-choco-andino-dos-dias/,https://chocoandinotours.com/choco-andino-itinerary-two-days/,Itinerario de Dos Días en el Chocó Andino,Dos Días en el Chocó Andino | Itinerario Práctico,"Usa dos días para combinar Mindo o Nanegalito con una ruta más profunda de cultura, cacao, café o comunidad.",Itinerario de Dos Días en el Chocó Andino,itinerario Chocó Andino dos días,two day Chocó Andino itinerary,Chocó Andino desde Quito | turismo noroccidente de Quito,informational_commercial,independent_travelers_couples_families_small_groups,middle_bottom,Responder la pregunta principal sobre Itinerario de Dos Días en el Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,custom_route_needs_confirmation,Planificar una ruta de dos días,Solicitar un itinerario,/es/reserva-de-biosfera-choco-andino/ | /es/que-hacer-en-el-choco-andino/ | /es/transporte-quito-choco-andino/ | /es/reservar-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,itinerary,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Itinerario de Dos Días en el Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador,¿Qué debe saber un viajero antes de elegir Itinerario de Dos Días en el Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",Regional geography; MindoTours itinerary structure,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Lodging and provider references require current confirmation.
CAT029,29,phase_2,Medium,create,travel_guide,seasonality,support,en,/best-time-to-visit-choco-andino/,https://chocoandinotours.com/best-time-to-visit-choco-andino/,/es/mejor-epoca-para-visitar-choco-andino/,https://chocoandinotours.com/es/mejor-epoca-para-visitar-choco-andino/,https://chocoandinotours.com/best-time-to-visit-choco-andino/,https://chocoandinotours.com/best-time-to-visit-choco-andino/,https://chocoandinotours.com/es/mejor-epoca-para-visitar-choco-andino/,https://chocoandinotours.com/best-time-to-visit-choco-andino/,Best Time to Visit the Chocó Andino,Best Time to Visit the Chocó Andino | Weather Guide,"Choose when to visit the Chocó Andino with practical context on rain, elevation, road conditions, farm visits and flexible route planning.",Best Time to Visit the Chocó Andino,best time to visit Chocó Andino,mejor época para visitar Chocó Andino,Chocó Andino Ecuador | northwest Quito | local guided experience,informational,independent_travelers_couples_families_small_groups,top_middle,Answer the core planning question for Best Time to Visit the Chocó Andino and move the visitor to the correct next decision.,"Qualified tour request, WhatsApp conversation or intentional sister-site handoff",TBD_CAT_PRODUCT_MAP,not_applicable,Compare seasonal conditions,Plan your dates,/choco-andino-travel-guide/ | /choco-andino-itinerary-one-day/ | /book-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,travel_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Best Time to Visit the Chocó Andino,Chocó Andino de Pichincha Biosphere Reserve | Pichincha | Ecuador,What should a traveler know before choosing Best Time to Visit the Chocó Andino?,What is this experience or place? | Who is it best for? | How long should I allow? | What must be confirmed before visiting?,Chocó Andino de Pichincha | northwest Quito | Pichincha | Ecuador,"Authentic regional landscape, producer, community or cultural image with permission; avoid generic stock and wildlife promises.",UNESCO elevation range; sister-site travel demand,Keep the page centered on the wider Chocó Andino; link narrow Mindo activity and specialist birding intent to sister sites.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Avoid false dry-season certainty; conditions differ substantially by elevation and locality.
CAT029,29,phase_2,Medium,create,travel_guide,seasonality,support,es,/es/mejor-epoca-para-visitar-choco-andino/,https://chocoandinotours.com/es/mejor-epoca-para-visitar-choco-andino/,/best-time-to-visit-choco-andino/,https://chocoandinotours.com/best-time-to-visit-choco-andino/,https://chocoandinotours.com/es/mejor-epoca-para-visitar-choco-andino/,https://chocoandinotours.com/best-time-to-visit-choco-andino/,https://chocoandinotours.com/es/mejor-epoca-para-visitar-choco-andino/,https://chocoandinotours.com/best-time-to-visit-choco-andino/,Mejor Época para Visitar el Chocó Andino,Mejor Época para Visitar el Chocó Andino | Clima,"Elige cuándo visitar el Chocó Andino con contexto sobre lluvias, elevación, vías, visitas a fincas y planificación flexible.",Mejor Época para Visitar el Chocó Andino,mejor época para visitar Chocó Andino,best time to visit Chocó Andino,Chocó Andino Ecuador | noroccidente de Quito | experiencia guiada local,informational,independent_travelers_couples_families_small_groups,top_middle,Responder la pregunta principal sobre Mejor Época para Visitar el Chocó Andino y llevar al visitante a la siguiente decisión correcta.,"Solicitud calificada, conversación por WhatsApp o derivación intencional al sitio hermano",TBD_CAT_PRODUCT_MAP,not_applicable,Comparar condiciones,Planificar fechas,/es/guia-de-viaje-choco-andino/ | /es/itinerario-choco-andino-un-dia/ | /es/reservar-tour/,,Article | FAQPage | WebPage | BreadcrumbList,guide,travel_guide,page_view | scroll_50 | cta_click | internal_link_click | whatsapp_click,Mejor Época para Visitar el Chocó Andino,Reserva de Biósfera del Chocó Andino de Pichincha | Pichincha | Ecuador,¿Qué debe saber un viajero antes de elegir Mejor Época para Visitar el Chocó Andino?,¿Qué es esta experiencia o lugar? | ¿Para quién es adecuada? | ¿Cuánto tiempo se necesita? | ¿Qué se debe confirmar antes de visitar?,Chocó Andino de Pichincha | noroccidente de Quito | Pichincha | Ecuador,"Imagen auténtica de paisaje, productor, comunidad o cultura con permiso; evitar fotos genéricas y promesas de fauna.",UNESCO elevation range; sister-site travel demand,Mantener el enfoque en el Chocó Andino amplio; dirigir actividades puntuales de Mindo y aviturismo especializado a sitios hermanos.,900,1450,yes,0.6,quarterly,index_follow,planned,yes,EN/ES parity | self-canonical | reciprocal hreflang | x-default EN | unique title/meta/H1 | valid schema | mobile QA | CTA/event QA | no price unless confirmed,Avoid false dry-season certainty; conditions differ substantially by elevation and locality.
